Match Id;Match Name;Match Stage;Match Type;Match Date - Weekday;Match Date - Month;Match Date - Day of the Month;Match Date - Year;Match Time;Match Score Type;Match Note;Team1;Score - Team1;Elo Rating - Team1;Team2;Score - Team2;Elo Rating - Team2;Betting line
6462;First Strike: Europe;C/D Playoffs;Round of 16;Friday;November;20;2020;10:45 PM IST;final;Bo1;Prodigy;1;[1615];B7 Warriors;0;[1565];
22306;KJC eSports VALORANT Tournament: One;Taiwan Qualifiers;Grand Final;Monday;June;21;2021;7:30 PM IST;final;Bo1;CBT Gaming;1;[1595];KPC Computer Studio;0;[1565];
64368;Champions Tour CIS Stage 1: Challengers 2;Open Qualifier;Quarterfinals;Wednesday;January;19;2022;8:30 PM IST;final;Bo3;next_viigraem;1;[1550];VeselieVintovki;2;[1565];
65689;Champions Tour Turkey Stage 1: Challengers 2;Closed Qualifier;Match 5/6;Saturday;January;22;2022;7:30 PM IST;final;Bo3;Galakticos;1;[1547];Galatasaray Esports;2;[1565];
4495;Nerd Street Gamers October Monthly;Main Event;Semifinals;Monday;October;26;2020;1:15 AM IST;final;Bo3;Renegades;1;[1544];Pretty Boyz;2;[1565];
3152;Rix.GG Cup;Main Event;Lower Final;Sunday;September;27;2020;8:30 PM IST;final;Bo3;STR99;1;[1536];G2G Esport;2;[1565];
7473;eGG esports G-Tune Invitational;Tournament;Quarterfinals;Sunday;December;20;2020;9:45 AM IST;final;Bo1;SCARZ;1;[1523];BlackBird Ignis;0;[1565];
17562;Nerd Street Gamers Summer Championship - April Qualifier;Groups;Decider (G);Tuesday;April;27;2021;4:40 AM IST;final;Bo3;IlluZion;1;[1496];ez5;2;[1565];
15674;Champions Tour LATAM Stage 2: Challengers 1;Main Event: LAN;Lower Bracket Round 1;Wednesday;April;7;2021;5:15 AM IST;final;Bo3;CNG Esports;1;[1474];Border Monsters;2;[1565];
6335;First Strike: Europe;Qualifier D;Round of 32;Thursday;November;19;2020;10:30 PM IST;final;Bo1;UCAM Tokiers;1;[1539.35];Bunkergg;0;[1565.17];
26245;Nerd Street Gamers Summer Championship - Open 11;Group Stage;Winner's (C);Tuesday;July;13;2021;3:40 AM IST;final;Bo1;Knights;1;[1604];OOKERS;0;[1564];
16534;ORDER Nova Invitational;Main Event;Group B;Wednesday;April;14;2021;3:00 PM IST;final;Bo1;Mindfreak;1;[1578];Team Bliss;0;[1564];
846;T1 x Nerd Street Gamers Showdown;Tournament;Lower Round 2;Sunday;June;28;2020;9:30 AM IST;final;Bo1;FaZe Clan;1;[1536];Sentinels;0;[1564];
62922;AXE Genesis Tournament;Playoffs;Upper Semifinals;Thursday;January;13;2022;1:00 PM IST;final;Bo3;Sunsparks;1;[1517];Action PH;2;[1564];
33337;Nerd Street Gamers Summer Championship;Group Stage;Decider (E);Friday;August;20;2021;6:00 AM IST;final;Bo3;Last Round Save;1;[1496];OOKERS;2;[1564];
1537;RAGE Japan Tournament;Tournament;Semifinals;Sunday;August;2;2020;2:20 PM IST;final;Bo1;SCARZ;1;[1493];LAG Gaming;0;[1564];
76364;BoomTV Proving Grounds $20k - Spring 2022;Open Qualifier;Quarterfinals;Thursday;March;10;2022;3:30 AM IST;final;Bo3;FaZe Clan;1;[1623];DarkZero Esports;2;[1563];
68191;Nerd Street Gamers Winter Championship - Finals;Group Stage: Day 1;Opening (A);Tuesday;February;8;2022;3:30 AM IST;final;Bo1;Reformed;1;[1549];Moon Raccoons;0;[1563];
27836;Super League Arena II;Tournament;Consolation Final;Wednesday;August;4;2021;6:30 AM IST;final;Bo3;Brimstone Gaming;1;[1536];Resonate;2;[1563];
18287;Huya PangHu Cup: Spring;Playoffs;Lower Round 2;Friday;May;7;2021;1:30 PM IST;final;Bo3;Suning Gaming;1;[1482];Weibo Gaming;2;[1563];
52694;Nerd Street Gamers Winter Championship: Open 7;Group Stage;Round 2;Tuesday;November;30;2021;5:30 AM IST;final;Bo1;XSET;1;[1836];ex-FLICKBAITERS;0;[1562];
7471;eGG esports G-Tune Invitational;Tournament;Quarterfinals;Sunday;December;20;2020;8:45 AM IST;final;Bo1;Absolute JUPITER;1;[1816];Crazy Raccoon;0;[1562];
42985;LVP Rising Series #4;Group Stage;Opening (C);Thursday;September;30;2021;8:30 PM IST;final;Bo1;TENSTAR;1;[1801];WATEr;0;[1562];
35292;KJC eSports VALORANT Invitational;Group Stage;Decider (C);Sunday;October;3;2021;4:00 PM IST;final;Bo1;ONIC G;1;[1707];Oasis Gaming;0;[1562];
47834;Champions Tour Game Changers Series II: EMEA;Swiss Stage;Round 6;Wednesday;October;27;2021;1:45 AM IST;final;Bo1;Oxxgen Esports;1;[1635];Valstars Gaming Female;0;[1562];
15177;Champions Tour Europe Stage 2: Challengers 1;Qualifier Playoffs;Round of 32;Wednesday;March;31;2021;11:30 PM IST;final;Bo3;FTW Esports;1;[1620];KLATWA;2;[1562];
8261;Easter Egg Invitational;Tournament;Grand Final;Saturday;January;9;2021;5:50 PM IST;final;Bo3;BOOM Esports;1;[1595];Morph Impact;2;[1562];
12311;VERSUS LEGENDS II;Playoffs;Semifinals;Sunday;February;28;2021;10:00 PM IST;final;Bo3;eSuba;1;[1551];Entropiq;2;[1562];
2916;EPULZE Royal SEA Cup;Tournament;Upper Quarterfinals;Friday;September;25;2020;5:30 PM IST;final;Bo3;BlackBird Ignis;1;[1505];BOOM Esports;2;[1562];
8647;VERSUS LEGENDS;Group Stage;Group F;Wednesday;January;20;2021;2:30 AM IST;final;Bo1;eSuba;1;[1478];unsigned;0;[1562];
7903;GO2DEN Snow Cup;Main Event;Round of 16;Saturday;December;26;2020;8:30 PM IST;final;Bo3;Omni;1;;ROX TEAM;2;[1562];
144749;Game Changers EMEA: Series III;Qualifier;Round 6;Wednesday;September;21;2022;1:15 AM IST;final;Bo1;TENSTAR Nova;1;[1792];N1MP;0;[1561];
5081;First Strike: Europe;Qualifier A;Round of 32;Tuesday;November;10;2020;10:45 PM IST;final;Bo1;nolpenki;1;[1574];Enterprise Esports;0;[1561];
67127;Champions Tour Indonesia Stage 1: Challengers;Group Stage;Opening (C);Saturday;February;12;2022;2:00 PM IST;final;Bo3;BIG GAMING ID;1;[1549];Dewa United Esports;2;[1561];
6507;First Strike: CIS;A/B Playoffs;Final Round;Sunday;November;22;2020;6:30 PM IST;final;Bo3;Lankräm;1;[1514];Aim.Attack;2;[1561];
8418;The Esports Club Invitational;Tournament;Upper Semifinals;Thursday;January;14;2021;6:00 PM IST;final;Bo3;XTZ Esports;1;[1513];Godlike Esports;2;[1561];
27252;GLG Radiant Arena Series;Series III Groups;Decider (E);Saturday;July;17;2021;5:00 AM IST;final;Bo3;Ahjin;1;;Brimstone Gaming;2;[1561];
132153;Red Bull Home Ground #3;Turkish Qualifier;Group A;Friday;August;26;2022;8:30 PM IST;final;Bo1;FUT Esports;1;[1830];Thunderbolts Gaming;0;[1560];
2111;LVL Clash 2;Group Stage;Winner's (D);Friday;August;28;2020;8:45 PM IST;final;Bo1;FunPlus Phoenix;1;[1668];BBL Esports;0;[1560];
124333;Gamers Club - Elite Cup;Immortal Stage;Round 1;Tuesday;August;2;2022;3:15 AM IST;final;Bo1;DELIRA;1;[1655];Team Brave Soldiers;0;[1560];
124757;Gamers Club - Elite Cup;Immortal Stage;Round 3;Thursday;August;4;2022;5:00 AM IST;final;Bo1;Rise Gaming;1;[1620];Team Brave Soldiers;0;[1560];
1809;Cyber Games Arena Pacific Open;Group Stage;Group A;Monday;August;17;2020;1:30 PM IST;final;Bo1;Attack All Around;1;[1612];BOOM Esports;0;[1560];
23227;Ultimasters AOC #2;Main Event;Quarterfinals;Friday;June;25;2021;4:30 AM IST;final;Bo3;NOORG2.0;1;[1581];Predestinados;2;[1560];
52699;Nerd Street Gamers Winter Championship: Open 7;Group Stage;Round 2;Tuesday;November;30;2021;6:45 AM IST;final;Bo1;Complexity;1;[1569];BASILISK;0;[1560];
3232;Nerd Street Gamers September Monthly;Main Event;Consolation Final;Monday;September;28;2020;3:45 AM IST;final;Bo3;Team FYB;1;[1564];Team 2D;2;[1560];
34746;LVP Rising Series #3;European Qualifier;Round of 32;Thursday;August;26;2021;8:30 PM IST;final;Bo3;iPon Esport;1;[1563];EXCEL;2;[1560];
3525;A.W. EXTREME MASTERS Asia Invitational;Group Stage;Group D;Friday;October;16;2020;3:15 PM IST;final;Bo3;T1 Korea;1;[1545];ahq e-Sports Club;2;[1560];
23272;Ultimasters AOC #2;Main Event;Semifinals;Sunday;June;27;2021;4:00 AM IST;final;Bo3;Rise Gaming;1;[1545];Predestinados;2;[1560];
24059;Nerd Street Gamers Summer Championship - June Qualifier;Playoffs;Semifinals;Wednesday;June;30;2021;5:20 AM IST;final;Bo3;Evil Geniuses;1;[1538];ez5;2;[1560];
71838;YFP Winter Classic;Playoffs;Round of 16;Tuesday;February;22;2022;7:30 AM IST;final;Bo3;One Percent;1;[1531];Balanced Esports;2;[1560];
19425;Nerd Street Gamers Summer Championship - May Qualifier;Group Stage;Decider (B);Sunday;May;23;2021;2:00 AM IST;final;Bo3;Bewds Retirement Home;1;[1518];OOKERS;2;[1560];
3680;Renegades x NSG Invitational;Main Event;Group C (Elimination);Saturday;October;17;2020;11:30 PM IST;final;Bo1;Mamba Mode Gaming;1;[1510];Luminosity;0;[1560];
64803;Champions Tour Malaysia & Singapore Stage 1: Challengers;Group Stage;Winner's (C);Saturday;February;19;2022;11:20 AM IST;final;Bo3;no.men;1;[1498];Huat Zai;2;[1560];
4005;Polish Esport Cup 2020;Round 1;Semifinals;Saturday;October;17;2020;10:30 PM IST;final;Bo3;MAJSTERSZTYK;1;[1469];Entropiq;2;[1560];
125914;Astral Clash 2022;Main Event;Round 3;Sunday;August;7;2022;3:00 AM IST;final;Bo1;Shopify Rebellion GC;1;[1848];Native Gaming White;0;[1559];
109811;Knights Circuit Championship;Group Stage;Winner's (C);Tuesday;June;28;2022;4:30 AM IST;final;Bo1;Knights;1;[1779];Zero MarksMen Black;0;[1559];
20534;Knights Monthly Gauntlet: June;Group Stage;Winner's (H);Sunday;June;13;2021;12:30 AM IST;final;Bo1;OOKERS;1;[1606];VIRTUOSO;0;[1559];
112477;Champions Tour Game Changers Series II: North America;Closed Qualifier;Lower Round 1;Sunday;July;3;2022;5:20 AM IST;final;Bo3;Native Gaming White;1;[1589];Solaire;2;[1559];
851;T1 x Nerd Street Gamers Showdown;Tournament;Lower Round 3;Monday;June;29;2020;5:30 AM IST;final;Bo1;Immortals;1;[1564];FaZe Clan;0;[1559];
77122;Champions Tour Japan Stage 1: Challengers Week 2;Main Event;Grand Final;Sunday;March;13;2022;4:47 PM IST;final;Bo3;Reignite;1;[1556];Crest Gaming Zst;2;[1559];
12290;Champions Tour Japan Stage 1: Challengers 2;Main Event;Group B;Sunday;February;28;2021;7:30 AM IST;final;2 Maps;REJECT;1;[1549];BLUE BEES.ESP;1;[1559];
22365;Huya FMWH PangHu Cup: Summer;Playoffs;Upper Bracket Final;Monday;June;14;2021;10:30 AM IST;final;Bo3;KaiXin Esports;1;[1548];EDward Gaming;2;[1559];
2834;Rise of Valour;Play-In Stage;Lower Round 5;Saturday;September;19;2020;2:40 PM IST;final;Bo1;Ground Zero;1;[1534];Avant;0;[1559];
6320;First Strike: Europe;Qualifier D;Round of 64;Thursday;November;19;2020;9:30 PM IST;final;Bo1;MJAOMODE;1;[1527];Grow uP eSports;0;[1559];
49319;Razer Invitational Europe;Main Event;Quarterfinals;Saturday;November;6;2021;9:40 PM IST;final;Bo1;Team Lixa;1;[1510];EGN Esports;0;[1559];
50899;Nerd Street Gamers Winter Championship: Open 5;Playoffs;Round of 16;Tuesday;November;16;2021;8:30 AM IST;final;Bo3;Dallas Vendetta;1;[1510];Elmerz Glue;2;[1559];
10882;Champions Tour Europe Stage 1: Challengers 2;Open Qualifier;Round of 128;Tuesday;February;16;2021;11:30 PM IST;final;Bo3;Phenomenon;1;;NoNamers;2;[1559];
11903;Champions Tour Indonesia Stage 1: Challengers 2;Main Event;Bronze Final;Sunday;February;28;2021;12:30 PM IST;final;Bo3;Alter Ego;1;[1682];XcN Gaming;2;[1558];
51724;Rival 1;Group Stage;Round 1;Saturday;November;27;2021;4:30 AM IST;final;Bo1;Evil Geniuses;1;[1656];FLICKBAITERS;0;[1558];
1496;Mandatory.gg Cup #2;Tournament;Round of 64;Saturday;August;1;2020;12:30 AM IST;final;Bo1;BBL Esports;1;[1565];need more DM;0;[1558];
88150;Oceania Tour: Stage 2;Open Qualifier;Quarterfinals;Friday;April;15;2022;2:00 PM IST;final;Bo3;Iconic;1;[1521];HONEY BADGERS;2;[1558];
8824;Red Bull Home Ground;Open Qualifier;Round of 32;Saturday;January;23;2021;7:45 PM IST;final;Bo1;CGN Esports;1;[1519];SIGN US;0;[1558];
41973;Predator Esports Circuit;Group Stage;Group B;Thursday;September;23;2021;10:50 AM IST;final;Bo1;DR Esports;1;[1504];SV Empire;0;[1558];
8168;Nerd Street Gamers January Open;Tournament;Lower Final;Monday;January;4;2021;3:30 AM IST;final;Bo1;Resonate;1;[1493];Headshot Percentage;0;[1558];
50798;Moscow Cybersport Series #4;Main Event;Lower Round 2;Sunday;November;21;2021;1:45 AM IST;final;Bo1;368;1;[1481];deathwish;0;[1558];
21805;Nerd Street Gamers Summer Championship - Open 7;Group Stage;Winner's (B);Tuesday;June;8;2021;3:30 AM IST;final;Bo1;Soniqs;1;[1758];VIRTUOSO;0;[1557];
2002;24cyber ORCs Cup Weekly;#10;Quarterfinals;Saturday;August;22;2020;7:45 PM IST;final;Bo3;FishkaVTom;1;[1626];DPE;2;[1557];
49434;Valorant Elite Showdown;Group Stage;Winner's (L);Friday;November;12;2021;7:20 AM IST;final;Bo3;Andbox;1;[1626];Cloud9 Academy;2;[1557];
24326;Nerd Street Gamers Summer Championship - Open 10;Group Stage;Winner's (B);Tuesday;July;6;2021;3:30 AM IST;final;Bo1;SoaR;1;[1592];Evil Geniuses;0;[1557];
26266;Nerd Street Gamers Summer Championship - Open 11;Group Stage;Winner's (G);Tuesday;July;13;2021;3:30 AM IST;final;Bo1;Evil Geniuses;1;[1568];BASILISK;0;[1557];
51558;GameGune 24;Group Stage;Winner's (A);Monday;November;22;2021;11:55 PM IST;final;Bo1;Einheit;1;[1533];Case Esports;0;[1557];
104972;Champions Tour Japan Stage 2: Challengers Week 2;Main Event;Semifinals;Sunday;June;5;2022;1:55 PM IST;final;Bo3;Crest Gaming Zst;1;[1533];BLUE BEES.ESP;2;[1557];
10288;Aorus League Brazil #3;Main Event;Opening (B);Friday;February;12;2021;5:30 AM IST;final;Bo1;Vorax;1;[1531];SLICK;0;[1557];
12958;Champions Tour Japan Stage 1: Challengers 3;Main Event;Group B;Sunday;March;7;2021;9:30 AM IST;final;2 Maps;BLUE BEES.ESP;1;[1519];FENNEL;1;[1557];
9061;WSOE Online V;Main Event;Semifinals;Wednesday;January;27;2021;6:15 AM IST;final;Bo3;Balanced Esports;1;[1515];Big Frames;2;[1557];
2723;30Bomb Invitational Series #2;Tournament;Regular Season;Thursday;September;17;2020;6:30 AM IST;final;Bo1;Rise;1;[1470];Mamba Mode Gaming;0;[1557];
13058;LPL Summer Cup Legends 2021;Group Stage;Round 6;Thursday;April;1;2021;1:30 PM IST;final;Bo3;McTeam;1;[1451];Team Bliss;2;[1557];
2217;W Click Pro Series Invitational;Tournament;Upper Semifinals;Friday;September;4;2020;4:00 AM IST;final;Bo3;Undead Gaming;1;;Aion Esports;2;[1557];
6448;First Strike: Europe;C/D Playoffs;Round of 32;Friday;November;20;2020;9:30 PM IST;final;Bo1;Prodigy;1;[1598];FeaFeaFea;0;[1556];
28477;Champions Tour CIS Stage 3: Challengers 2;Closed Qualifier;Lower Round 3;Friday;July;23;2021;10:30 PM IST;final;Bo3;ArchiGoKill;1;[1579];AG;2;[1556];
5074;First Strike: Europe;Qualifier A;Round of 32;Tuesday;November;10;2020;10:45 PM IST;final;Bo1;Ninjas in Pyjamas;1;[1559];Lunaris;0;[1556];
5397;First Strike: Europe;Qualifier B;Round of 32;Thursday;November;12;2020;10:40 PM IST;final;Bo1;Lunaris;1;[1556];hREDS;0;[1556];
5399;First Strike: Europe;Qualifier B;Round of 32;Thursday;November;12;2020;10:40 PM IST;final;Bo1;Valorando;1;[1549];Chakalaka;0;[1556];
11898;Champions Tour Indonesia Stage 1: Challengers 2;Main Event;Quarterfinals;Friday;February;26;2021;5:30 PM IST;final;Bo3;ex-Reckless Lads;1;[1506];XcN Gaming;2;[1556];
22609;Champions Tour Thailand Stage 3: Challengers 2;Main Event;Lower Bracket Round 3;Saturday;July;24;2021;5:30 PM IST;final;Bo3;wicket berg;1;[1504];FW Esports;2;[1556];
7469;Radiant Academy;Playoffs;Semifinals;Sunday;December;13;2020;10:50 PM IST;final;Bo1;Swag Silicone;1;[1503];waterdogs (thunderPEEK);0;[1556];
34561;FGC Valorant Invitational;Swiss Stage;Round 2 High;Sunday;August;22;2021;5:30 PM IST;final;Bo3;Qing Jiu Club;1;[1483];EDward Gaming;2;[1556];
13059;LPL Summer Cup Legends 2021;Group Stage;Round 6;Tuesday;March;30;2021;1:00 PM IST;final;Bo3;AGG;1;[1481];Mindfreak;2;[1556];
8723;VERSUS LEGENDS;Group Stage;Group F;Thursday;January;21;2021;2:30 AM IST;final;Bo1;LAGOS;1;[1449];unsigned;0;[1556];
144624;Game Changers EMEA: Series III;Qualifier;Round 5;Tuesday;September;20;2022;11:30 PM IST;final;Bo1;Acend Rising;1;[1748];NOM LEGION;0;[1555];
64763;Nerd Street Gamers Winter Championship - Open 14;Playoffs;Round of 32;Tuesday;January;18;2022;8:15 AM IST;final;Bo3;Built By Gamers;1;[1741];T1;2;[1555];
50446;Champions Tour Game Changers Series III: EMEA;Swiss Stage;Round 3;Saturday;November;13;2021;1:45 AM IST;final;Bo1;Guild X;1;[1680];FUT JEFF;0;[1555];
7626;AE League: Conqueror;Group Stage;Day 6;Monday;December;28;2020;5:00 PM IST;final;Bo1;Attack All Around;1;[1674];MiTH.Attitude;0;[1555];
6456;First Strike: Europe;C/D Playoffs;Round of 32;Friday;November;20;2020;9:30 PM IST;final;Bo1;Team Heretics;1;[1666];-sheesh-;0;[1555];
19608;Star Project: Season 1;Playoffs;Quarterfinals;Sunday;May;16;2021;4:30 PM IST;final;Bo3;CBT Gaming;1;[1620];Weibo Gaming;2;[1555];
1347;AfreecaTV Asia Invitational Summer;Tournament;Semifinals;Thursday;August;13;2020;7:30 PM IST;final;Bo1;Attack All Around;1;[1612];LAG Gaming;0;[1555];
4368;NGL Open Cup;Main Event;Group C;Tuesday;October;27;2020;2:00 AM IST;final;Bo1;Movistar Riders;1;[1572];Inside Games;0;[1555];
31111;Champions Tour Philippines Stage 3: Challengers 3;Main Event;Semifinals;Saturday;August;7;2021;12:30 PM IST;final;Bo3;SV Empire;1;[1554];Sunsparks;2;[1555];
4907;VALORÃO Cup - Invitational;Playoffs;Quarterfinals;Thursday;November;5;2020;5:30 AM IST;final;Bo1;Keyd Stars;1;[1551];eRa Eternity;0;[1555];
52678;Nerd Street Gamers Winter Championship: Open 7;Group Stage;Round 1;Tuesday;November;30;2021;4:30 AM IST;final;Bo1;ex-FLICKBAITERS;1;[1551];Cloud9 Academy;0;[1555];
27184;Champions Tour Japan Stage 3: Challengers 2;Open Qualifier;Round of 8;Saturday;July;17;2021;3:00 PM IST;final;Bo1;Insomnia;1;[1524];Hexad;0;[1555];
62751;Champions Tour Europe Stage 1: Challengers 1;Open Qualifier;Round of 128;Tuesday;January;11;2022;12:30 AM IST;final;Bo3;Team Heretics;1;[1520];Valar Morghulis;2;[1555];
7576;AfreecaTV Asia Invitational Winter;Main Event;Group B;Wednesday;December;16;2020;4:30 PM IST;final;Bo1;Five Ace e-Sports;1;[1463];REJECT;0;[1555];
10266;Champions Tour Brazil Stage 1: Challengers 2;Open Qualifier;Round of 16;Wednesday;February;10;2021;2:30 AM IST;final;Bo3;Jaguares Esports;1;[1451];Rise Gaming;2;[1555];
7591;Underdogs #3;Tournament;Winner's (A);Saturday;December;19;2020;1:45 AM IST;final;Bo1;Cave Canem;1;;ROG Esport;0;[1555];
6466;First Strike: Europe;C/D Playoffs;Round of 16;Friday;November;20;2020;10:45 PM IST;final;Bo1;Team Heretics;1;[1680];VASTA Gaming;0;[1554];
1720;Logitech G Beyond;Playoffs;Semifinals;Sunday;August;9;2020;11:30 PM IST;final;Bo3;looking4org;1;[1606];Lankräm;2;[1554];
26093;Champions Tour Japan Stage 3: Challengers 1;Main Event;Group B;Sunday;July;11;2021;7:25 AM IST;final;2 Maps;BlackBird Ignis;1;[1603];Crazy Raccoon;1;[1554];
76357;BoomTV Proving Grounds $20k - Spring 2022;Open Qualifier;Round of 16;Wednesday;March;9;2022;6:00 AM IST;final;Bo3;Run it Down;1;[1590];Team Reckaroo;2;[1554];
1057;Pulse Invitational;Group Stage;Group B;Saturday;July;11;2020;4:30 AM IST;final;Bo1;Immortals;1;[1545];Way 2 French;0;[1554];
15443;Champions Tour Japan Stage 2: Challengers 1;Open Qualifier;Group C;Saturday;April;3;2021;12:45 PM IST;final;Bo1;FENNEL;1;[1545];BlackBird Ignis;0;[1554];
4103;Mount Phenom Zero: Valorant Weekend;Playoffs;Semifinals;Monday;October;19;2020;1:35 AM IST;final;Bo1;Serenity;1;[1528];Mystify;0;[1554];
1399;Valorant Zone Invitational;Playoffs;Grand Final;Monday;July;27;2020;3:30 AM IST;final;Bo3;Vincit Gaming;1;[1528];TERROR.NET;2;[1554];
62823;Champions Tour Europe Stage 1: Challengers 1;Open Qualifier;Round of 64;Tuesday;January;11;2022;10:30 PM IST;final;Bo3;Movistar Riders;1;[1505];Straight Outta Retirement;2;[1554];
12959;Champions Tour Japan Stage 1: Challengers 3;Main Event;Group B;Sunday;March;7;2021;12:10 PM IST;final;2 Maps;Sengoku Gaming;1;[1504];FENNEL;1;[1554];
63038;Nerd Street Gamers Winter Championship - Open 13;Group Stage;Round 1;Tuesday;January;11;2022;4:30 AM IST;final;Bo1;Hugh Jass Construction;1;[1443];Knights Academy;0;[1554];
5591;First Strike: Europe;A/B Playoffs;Round of 32;Friday;November;13;2020;9:30 PM IST;final;Bo1;Team Heretics;1;[1653];STR99;0;[1553];
5871;First Strike: Europe;Qualifier C;Round of 64;Tuesday;November;17;2020;9:30 PM IST;final;Bo1;Inside Games;1;[1601];Wizards Club;0;[1553];
64795;Champions Tour Malaysia & Singapore Stage 1: Challengers;Group Stage;Decider (A);Sunday;February;20;2022;9:00 AM IST;final;Bo3;Todak;1;[1586];Fastelle;2;[1553];
27185;Champions Tour Japan Stage 3: Challengers 2;Open Qualifier;Round of 8;Saturday;July;17;2021;4:30 PM IST;final;Bo1;FENNEL;1;[1574];FAV gaming;0;[1553];
17099;Knights Monthly Gauntlet: April;Group Stage;Winner's (B);Thursday;April;22;2021;12:25 AM IST;final;Bo1;eUnited;1;[1552];Squirtle Squad;0;[1553];
66429;Game Changers EMEA: Series I;Open Qualifier;Round 4;Tuesday;January;25;2022;10:30 PM IST;final;Bo1;UNtapped;1;[1519];Fire Flux Fierce;0;[1553];
50004;Nerd Street Gamers Winter Championship: Open 4;Group Stage;Round 1;Tuesday;November;9;2021;4:30 AM IST;final;Bo1;Zero MarksMen Black;1;[1505];Cloud9 Academy;0;[1553];
64794;Champions Tour Malaysia & Singapore Stage 1: Challengers;Group Stage;Elimination (A);Sunday;February;13;2022;11:10 AM IST;final;Bo3;You Guys Get Paid?;1;[1501];Fastelle;2;[1553];
7294;LVL Clash Regional #1;Playoffs;Grand Final;Sunday;December;13;2020;1:00 AM IST;final;Bo3;NerdTown eSport;1;[1495];BIG;2;[1553];
1119;WePlay! Invitational;Main Event;Swiss Round 2;Thursday;July;16;2020;2:30 PM IST;final;Bo3;forZe;1;[1424];need more DM;2;[1553];
48163;National ShotVAL Pride;Group Stage;Opening (D);Thursday;November;4;2021;2:30 PM IST;final;Bo1;<U+B808>.<U+C2A4>.<U+ACE0>;1;;VVS;0;[1553];
95400;Champions Tour Indonesia Stage 2: Challengers;Open Qualifier;Lower Bracket Round 4;Saturday;April;30;2022;12:00 PM IST;final;Bo3;Mawar Dandelion;1;;Hike Digital Esports;2;[1553];
109551;Nerd Street Summer Championship 2022 - Open 11;Group Stage;Winner's (D);Tuesday;June;21;2022;4:30 AM IST;final;Bo1;Lenny Time;1;[1729];Area of Effect;0;[1552];
112247;BLEED Summer Open;Main Event;Upper Round 1;Saturday;July;2;2022;2:30 PM IST;final;Bo3;UwU;1;[1679];NAOS Esports;2;[1552];
21862;LVP Rising Series #2;Group Stage;Decider (A);Wednesday;June;9;2021;1:15 AM IST;final;Bo1;Finest;1;[1667];Leftovers;0;[1552];
34880;Knights Monthly Gauntlet: August;Group Stage;Winner's (H);Tuesday;August;31;2021;12:30 AM IST;final;Bo1;Squirtle Squad;1;[1619];Project A;0;[1552];
14534;Champions Tour Indonesia Stage 2: Challengers 1;Main Event;Quarterfinals;Friday;April;2;2021;3:30 PM IST;final;Bo3;Bigetron Arctic;1;[1596];Morph Impact;2;[1552];
7665;Elite Invitational;Playoffs;Quarterfinals;Wednesday;December;23;2020;7:30 PM IST;final;Bo3;Digital Athletics;1;[1552];Sangal Esports;2;[1552];
6347;First Strike: Europe;Qualifier D;Round of 32;Thursday;November;19;2020;10:30 PM IST;final;Bo1;Rix.GG;1;[1551];Valorando;0;[1552];
132061;Red Bull Home Ground #3;Turkish Qualifier;Group A;Friday;August;26;2022;1:00 AM IST;final;Bo1;Thunderbolts Gaming;1;[1548];Dark Passage;0;[1552];
8712;VERSUS LEGENDS;Group Stage;Group E;Thursday;January;21;2021;12:30 AM IST;final;Bo1;Tale Quale;1;[1537];Sangal Esports;0;[1552];
43598;GoodGameWP Valorant Series #1;Closed Qualifier;Semifinals;Monday;November;1;2021;2:45 AM IST;final;Bo3;HIGHPOWER;1;[1535];FOGUETE;2;[1552];
6614;GameGune 22;Main Event;Opening (A);Monday;November;23;2020;10:30 PM IST;final;Bo3;Movistar Riders;1;[1507];B7 Warriors;2;[1552];
16950;Nerd Street Gamers Summer Championship - Open 3;Group Stage;Winner's (H);Tuesday;April;20;2021;3:30 AM IST;final;Bo1;SoaR;1;[1506];BASILISK;0;[1552];
7685;Knights Before Christmas;Group Stage;Group C;Sunday;December;20;2020;2:00 AM IST;final;Bo1;Rise;1;[1499];NRG Esports;0;[1552];
12025;Champions Tour Japan Stage 1: Challengers 2;Qualifier;Group C;Friday;February;26;2021;6:20 PM IST;final;Bo1;BlackBird Ignis;1;[1491];Hexad;0;[1552];
5717;First Strike: Oceania;Rise of Valour: Swiss Stage;Round 3 High;Sunday;November;15;2020;11:30 AM IST;final;Bo1;Kanga Esports;1;[1487];Wildcard Gaming;0;[1552];
92719;BoomTV Proving Grounds $10k - April Anarchy;Open Qualifier;Lower Final;Sunday;April;24;2022;7:15 AM IST;final;Bo3;Oxygen Academy;1;[1673];Skwirel Warriers;2;[1551];
62820;Champions Tour Europe Stage 1: Challengers 1;Open Qualifier;Round of 64;Tuesday;January;11;2022;10:30 PM IST;final;Bo3;AXIBYTE ESPORTS;1;[1607];19esports;2;[1551];
3632;Dell Gaming Challenge;Qualifier #2;Quarterfinals;Wednesday;October;7;2020;11:30 PM IST;final;Bo1;FishkaVTom;1;[1586];DPE;0;[1551];
47666;Champions Tour Game Changers Series II: EMEA;Swiss Stage;Round 3;Tuesday;October;26;2021;1:45 AM IST;final;Bo1;SMARACIS eSports Female;1;[1572];Valstars Gaming Female;0;[1551];
46983;Nerd Street Gamers Winter Championship - Open 2;Playoffs;Round of 16;Tuesday;October;26;2021;7:10 AM IST;final;Bo3;Cloud9 Academy;1;[1571];YFP Gaming;2;[1551];
